index	cell_name	cell_cluster	umap1	umap2
1	1772066098_A11	1_oligodendrocytes	6.6724808042178	-8.91998527409696
1	1772066098_B04	1_oligodendrocytes	7.18968775215103	-8.98876113051071
1	1772066098_B11	1_oligodendrocytes	3.00165383054889	-6.21604750429999
1	1772066098_C04	1_oligodendrocytes	2.8061887057759	-5.85818489643214
1	1772066098_C06	1_oligodendrocytes	4.23108575829926	-7.34062802402028
1	1772066098_D10	1_oligodendrocytes	4.24113129403475	-7.94987536812486
1	1772066098_D12	1_oligodendrocytes	6.21593913753244	-8.79412040153355
1	1772066098_E12	1_oligodendrocytes	5.93194624166805	-0.947655703136879
1	1772066098_F01	1_oligodendrocytes	5.98817900826666	-5.46819477634189
1	1772066099_B12	1_oligodendrocytes	3.45245282485877	-6.16037054661598
1	1772066099_D10	1_oligodendrocytes	4.36207615925288	-4.23543366414003
1	1772066099_E05	1_oligodendrocytes	4.26238930604468	-4.98625265455997
1	1772066099_E11	1_oligodendrocytes	9.22299743823121	-8.0154936174266
1	1772066099_H01	1_oligodendrocytes	3.61888914772991	-6.18417465565414
1	1772066100_F06	1_oligodendrocytes	6.64519024732248	-9.06613843173318
1	1772066100_G06	1_oligodendrocytes	5.26091466642127	-7.56079058677783
1	1772066101_H08	1_oligodendrocytes	4.03665627946827	-7.37852097482546
1	1772066102_A05	1_oligodendrocytes	5.30255226896483	-6.66858303616276
1	1772066102_D12	1_oligodendrocytes	-5.96742151898735	-0.481311653993645
1	1772066102_E10	1_oligodendrocytes	3.77111185540927	-6.37190330538784
1	1772066102_G11	1_oligodendrocytes	6.73957383216371	-7.68148950634336
1	1772066103_H11	1_oligodendrocytes	5.85266678184051	-5.84997023953198
1	1772066104_C11	1_oligodendrocytes	4.3203380293455	-6.61554724174205
1	1772066107_E11	1_oligodendrocytes	5.26866147644341	-6.2891881241019
1	1772066108_A05	1_oligodendrocytes	5.82692083020889	-6.98889131167673
1	1772066108_A08	1_oligodendrocytes	2.78476684376665	-5.935296344849
1	1772066108_C04	1_oligodendrocytes	4.87208057905105	-7.49291296811887
1	1772066108_D06	1_oligodendrocytes	5.77271549234055	-6.37629077529692
1	1772066108_E05	1_oligodendrocytes	5.3201636398976	-6.27523208504574
1	1772066108_E12	1_oligodendrocytes	4.22359429441045	-7.00894162732643
1	1772066108_G12	1_oligodendrocytes	9.60356231928018	-8.13930958899409
1	1772066108_H04	1_oligodendrocytes	4.41920292828913	-7.34384404201747
1	1772066108_H05	1_oligodendrocytes	3.16849305502074	-6.51557157865033
1	1772066108_H08	1_oligodendrocytes	-6.00407683233871	-0.521674940002523
1	1772066108_H10	1_oligodendrocytes	4.31448888832557	-4.42244317917714
1	1772066108_H11	1_oligodendrocytes	4.30465295032794	-6.58380448768003
1	1772066110_A04	1_oligodendrocytes	6.01517408802341	-5.79414465217373
1	1772066110_F08	1_oligodendrocytes	4.72634092951281	-5.68098026065474
1	1772066110_H11	1_oligodendrocytes	4.26601204974538	-5.65638603294095
1	1772067054_A06	1_oligodendrocytes	5.23233436455955	-6.44924820845964
1	1772067054_A11	1_oligodendrocytes	6.08175336367981	-6.23240668259319
1	1772067054_C12	1_oligodendrocytes	4.5492977625694	-5.05210856958319
1	1772067054_F08	1_oligodendrocytes	5.47369950099667	-6.59844014968542
1	1772067057_A12	1_oligodendrocytes	5.70195085983507	-6.09714062125447
1	1772067057_B03	1_oligodendrocytes	-6.25045645372031	-0.84031713790492
1	1772067057_G07	1_oligodendrocytes	3.22295421355403	-5.81936873086626
1	1772067058_A10	1_oligodendrocytes	5.95095917577463	-8.72595655935246
1	1772067058_B10	1_oligodendrocytes	5.61617929423325	-6.39869124780318
1	1772067058_D12	1_oligodendrocytes	5.53925426524037	-6.125560696457
1	1772067058_F10	1_oligodendrocytes	5.08641833706169	-6.69359176216802
1	1772067059_A01	1_oligodendrocytes	5.27394502263218	-6.32538447118654
1	1772067059_C11	1_oligodendrocytes	4.87248668177017	-6.32671727287679
1	1772067059_D11	1_oligodendrocytes	5.54413102684064	-5.98486478543681
1	1772067059_D12	1_oligodendrocytes	3.78717569909296	-6.79357218394961
1	1772067059_E05	1_oligodendrocytes	9.19474147624978	-7.85995826841352
1	1772067059_F05	1_oligodendrocytes	3.97322837054397	-7.42136561543937
1	1772067059_G06	1_oligodendrocytes	4.23701836113429	-7.1713664178681
1	1772067060_A02	1_oligodendrocytes	3.77808150230984	-6.61333362352256
1	1772067060_D02	1_oligodendrocytes	5.87444935879949	-6.03521054481432
1	1772067060_E10	1_oligodendrocytes	4.59586637207052	-6.43557943703102
1	1772067060_F01	1_oligodendrocytes	5.0589816622798	-7.1840824162363
1	1772067060_G06	1_oligodendrocytes	4.5868620273469	-4.74649806196244
1	1772067060_H04	1_oligodendrocytes	5.06561914611978	-6.18006768463196
1	1772067063_B07	1_oligodendrocytes	6.46394631167657	-7.01447244516119
1	1772067063_D03	1_oligodendrocytes	2.96344593350033	-5.8633503431043
1	1772067063_G11	1_oligodendrocytes	4.2419262760612	-6.82235290133417
1	1772067064_A09	1_oligodendrocytes	5.60491664492585	-5.90317371127933
1	1772067064_B06	1_oligodendrocytes	6.37808113114779	-6.70487033878325
1	1772067064_B10	1_oligodendrocytes	5.64325589619599	-6.33283254153691
1	1772067064_C08	1_oligodendrocytes	9.32468616976385	-8.0535277467204
1	1772067064_C10	1_oligodendrocytes	6.55423606297457	-6.10563123034835
1	1772067064_D10	1_oligodendrocytes	5.86412653322833	-6.19622958795313
1	1772067064_G04	1_oligodendrocytes	6.1682240386058	-6.23754362737051
1	1772067064_G07	1_oligodendrocytes	3.40211996417593	-5.81012760984849
1	1772067064_H01	1_oligodendrocytes	5.85291882238129	-6.25990427731149
1	1772067065_G08	1_oligodendrocytes	5.62493207915676	-6.46035189651543
1	1772067066_B04	1_oligodendrocytes	5.59935467943947	-6.27005424870143
1	1772067066_C04	1_oligodendrocytes	5.51495760984245	-6.60968788921279
1	1772067066_E12	1_oligodendrocytes	6.82273490694781	-6.59298508576748
1	1772067066_H05	1_oligodendrocytes	6.32791688980077	-7.23886297293439
1	1772067069_A02	1_oligodendrocytes	6.40646385247581	-6.50714781526286
1	1772067069_A09	1_oligodendrocytes	6.59494548547162	-6.78124189371055
1	1772067069_B03	1_oligodendrocytes	3.73394593810911	-6.63106993514792
1	1772067069_D04	1_oligodendrocytes	5.86023558963004	-5.89827974604565
1	1772067069_F06	1_oligodendrocytes	3.73679129368081	-6.05401180849452
1	1772067069_G04	1_oligodendrocytes	6.33474370817359	-6.16850234041342
1	1772067069_H05	1_oligodendrocytes	3.83188881379193	-6.04634669348039
1	1772067070_A05	1_oligodendrocytes	2.9895297677137	-5.79366383140474
1	1772067070_C09	1_oligodendrocytes	7.04600899726674	-5.89377114843505
1	1772067070_C12	1_oligodendrocytes	6.53091645681622	-7.05125453241303
1	1772067070_D08	1_oligodendrocytes	2.92231516146759	-5.83087512237713
1	1772067070_H09	1_oligodendrocytes	5.69770715154552	-6.33161481613868
1	1772067073_A08	1_oligodendrocytes	6.90504380455968	-8.12459920637621
1	1772067073_B03	1_oligodendrocytes	4.0090398927001	-6.78196248080925
1	1772067073_C02	1_oligodendrocytes	6.57925513246022	-6.56050547360535
1	1772067073_D01	1_oligodendrocytes	6.67368778389035	-6.56091711590139
1	1772067073_D10	1_oligodendrocytes	6.03684364745622	-6.76855031861207
1	1772067073_E11	1_oligodendrocytes	6.73987392639632	-6.96236022117428
1	1772067073_F06	1_oligodendrocytes	6.55786762912188	-6.38525180068823
1	1772067073_G10	1_oligodendrocytes	9.42562694461719	-8.18164846569347
1	1772067074_A01	1_oligodendrocytes	5.48125315831877	-8.58300045539395
1	1772067074_A11	1_oligodendrocytes	5.87998053242214	-6.06067508053933
1	1772067074_C07	1_oligodendrocytes	3.32802559635398	-5.93976352942324
1	1772067074_D12	1_oligodendrocytes	6.84640246189591	-7.00607753543812
1	1772067074_E07	1_oligodendrocytes	4.14839413382545	-6.35115822477796
1	1772067074_E11	1_oligodendrocytes	6.17267079029727	-6.2351769212569
1	1772067074_F04	1_oligodendrocytes	6.08817423408212	-5.95092552252214
1	1772067074_F05	1_oligodendrocytes	5.66573032115608	-6.90409463033956
1	1772067074_F06	1_oligodendrocytes	6.99647990703979	-6.97486312034678
1	1772067074_F09	1_oligodendrocytes	9.12328894976145	-7.88711232724907
1	1772067076_B06	1_oligodendrocytes	4.22673823279764	-4.36892536712571
1	1772067076_B09	1_oligodendrocytes	4.19802870593958	-6.825134786451
1	1772067076_B10	1_oligodendrocytes	4.70627584209272	-7.76070295752667
1	1772067076_C07	1_oligodendrocytes	3.31179256366929	-5.9014176203923
1	1772067076_D02	1_oligodendrocytes	4.85949066840099	-7.40116063901994
1	1772067076_G01	1_oligodendrocytes	4.91612436627258	-6.39462623572235
1	1772067076_G12	1_oligodendrocytes	6.5622126518856	-8.1872402364362
1	1772067076_H05	1_oligodendrocytes	3.45779658083279	-6.80915998995367
1	1772067083_C11	1_oligodendrocytes	5.9225145315147	-6.96053260589256
1	1772067094_E11	1_oligodendrocytes	5.58275224300756	-6.67119360562449
1	1772067094_F05	1_oligodendrocytes	5.08239891834429	-7.50895526229896
1	1772067096_F04	1_oligodendrocytes	4.72487183628052	-6.35728738519208
1	1772071014_D12	1_oligodendrocytes	5.71234609500737	-6.55042501751781
1	1772071035_A02	1_oligodendrocytes	5.07919508852813	-6.24444049428545
1	1772071036_G02	1_oligodendrocytes	5.95227631827978	-5.85295404116903
1	1772071036_G12	1_oligodendrocytes	3.76985993149496	-4.94349758811886
1	1772071040_A06	1_oligodendrocytes	8.21727368344402	-5.1661222162866
1	1772071040_A08	1_oligodendrocytes	6.10758095728839	-7.81953318893281
1	1772071040_C04	1_oligodendrocytes	6.77481785435101	-6.67050365691451
1	1772071040_C10	1_oligodendrocytes	5.63664863835869	-6.67139117409961
1	1772071040_C11	1_oligodendrocytes	6.30681590908996	-6.25627255712823
1	1772071040_C12	1_oligodendrocytes	5.99696715536181	-5.27836803613083
1	1772071040_D02	1_oligodendrocytes	5.19801396575573	-6.60737295320418
1	1772071040_D04	1_oligodendrocytes	6.53050284913984	-6.3695239942723
1	1772071040_D05	1_oligodendrocytes	6.45153585131927	-6.42996015271526
1	1772071040_D12	1_oligodendrocytes	6.97854556440342	-6.90879866568187
1	1772071040_G04	1_oligodendrocytes	9.19423375090573	-8.0951086333405
1	1772071040_G05	1_oligodendrocytes	6.45396468793602	-6.86670563521217
1	1772071040_G11	1_oligodendrocytes	6.47898721680937	-6.23639749308787
1	1772071040_H06	1_oligodendrocytes	6.62608207669957	-6.53670584241352
1	1772071040_H10	1_oligodendrocytes	6.23469369642295	-6.43482693455329
1	1772071041_A08	1_oligodendrocytes	6.67206269672136	-7.00499800086071
1	1772071041_A10	1_oligodendrocytes	7.94480001006129	-5.69263610685572
1	1772071041_A12	1_oligodendrocytes	7.09930501212674	-6.81165399136684
1	1772071041_B04	1_oligodendrocytes	6.36259033900789	-5.84823410335367
1	1772071041_D06	1_oligodendrocytes	8.8908448312918	-7.87051035378269
1	1772071041_D10	1_oligodendrocytes	8.36023840370927	-4.61171686448477
1	1772071041_E05	1_oligodendrocytes	6.60189059279034	-6.5335072081375
1	1772071041_F05	1_oligodendrocytes	6.43100622720227	-6.26290315013848
1	1772071041_F06	1_oligodendrocytes	9.33618281300886	-7.87159698351258
1	1772071041_G10	1_oligodendrocytes	4.95390487320788	-6.3775100006012
1	1772071044_G06	1_oligodendrocytes	3.63508790763941	-6.01984569525528
1	1772071045_D02	1_oligodendrocytes	4.31740755238587	-6.72938352012621
1	1772071045_E11	1_oligodendrocytes	5.34197070270927	-6.498105810907
1	1772071045_F05	1_oligodendrocytes	5.55831543261923	-6.42328944331739
2	1772066070_A04	2_pyramidal_CA1	-8.51125967498773	2.41452382277848
2	1772066070_A05	2_pyramidal_CA1	-11.0512918289592	-0.347354791749931
2	1772066070_A08	2_pyramidal_CA1	-7.95445025600558	1.27532561320384
2	1772066070_A10	2_pyramidal_CA1	-7.78424452015124	0.250830403549745
2	1772066070_A11	2_pyramidal_CA1	-11.8979470202347	0.110659132445814
2	1772066070_B03	2_pyramidal_CA1	-6.21532041745775	1.81350757833041
2	1772066070_B05	2_pyramidal_CA1	-7.60650690131211	2.09875991578862
2	1772066070_B07	2_pyramidal_CA1	-7.17891330709344	1.34233932386818
2	1772066070_B11	2_pyramidal_CA1	-10.9617530445335	-2.54351809995744
2	1772066070_B12	2_pyramidal_CA1	-11.6588965701229	-0.948974534713512
2	1772066070_C01	2_pyramidal_CA1	-8.3329350817395	1.71076699365487
2	1772066070_C02	2_pyramidal_CA1	-10.243503967039	-2.97180681989692
2	1772066070_C03	2_pyramidal_CA1	-7.56390397479847	2.06781682866581
2	1772066070_C04	2_pyramidal_CA1	-7.56303572558052	1.81240014974737
2	1772066070_C05	2_pyramidal_CA1	-8.41636507077058	2.44739907021428
2	1772066070_C06	2_pyramidal_CA1	-8.26292654401891	2.43255639649619
2	1772066070_C09	2_pyramidal_CA1	-7.95040418575552	2.15760911703998
2	1772066070_C11	2_pyramidal_CA1	-8.00872561151914	2.07513794836241
2	1772066070_D08	2_pyramidal_CA1	-6.50284429779411	-0.0591718735442037
2	1772066070_D11	2_pyramidal_CA1	-7.73126884168515	2.06704735437198
2	1772066070_E05	2_pyramidal_CA1	-7.5649769193575	0.736796608941284
2	1772066070_E08	2_pyramidal_CA1	-7.80305734593067	1.9789897644149
2	1772066070_E09	2_pyramidal_CA1	-8.22890006375039	1.82846443191891
2	1772066070_E12	2_pyramidal_CA1	-8.51661379324581	2.47879831035834
2	1772066070_F01	2_pyramidal_CA1	-9.47098970060368	-0.761792976569928
2	1772066070_F02	2_pyramidal_CA1	-6.33584172866139	1.82780199073872
2	1772066070_F03	2_pyramidal_CA1	-7.69696804188187	1.84496238692391
2	1772066070_F04	2_pyramidal_CA1	-10.2315664154505	-2.84146792210487
2	1772066070_F07	2_pyramidal_CA1	-7.59763725312551	2.03576271138101
2	1772066070_F10	2_pyramidal_CA1	-11.6691246631696	-0.89831755328804
2	1772066070_F12	2_pyramidal_CA1	-8.14007103695331	2.40085405139273
2	1772066070_G05	2_pyramidal_CA1	-7.86088390613028	1.09135641038761
2	1772066070_G07	2_pyramidal_CA1	-11.2225073299445	-1.84320774148153
2	1772066070_G11	2_pyramidal_CA1	-7.66720364111681	1.20062900228615
2	1772066070_H04	2_pyramidal_CA1	-8.12001285666291	1.8381880452014
2	1772066070_H05	2_pyramidal_CA1	-11.1873527037383	-0.387417501515772
2	1772066070_H06	2_pyramidal_CA1	-7.50477703203197	0.673188269097172
2	1772066070_H08	2_pyramidal_CA1	-7.58817405072917	1.84508491785332
2	1772066070_H10	2_pyramidal_CA1	-10.7290244330301	-2.32624594455319
2	1772066070_H11	2_pyramidal_CA1	-8.44706541062122	2.51036775926922
2	1772066070_H12	2_pyramidal_CA1	-8.56315062939571	2.3858644551592
2	1772066073_A01	2_pyramidal_CA1	-10.3751602797754	0.229686744967637
2	1772066073_A06	2_pyramidal_CA1	-8.69605330267997	-2.51363904945244
2	1772066073_A10	2_pyramidal_CA1	-6.70879732439314	-1.14679682784568
2	1772066073_A11	2_pyramidal_CA1	-11.6519712328799	-0.000961725216418463
2	1772066073_B01	2_pyramidal_CA1	-8.79627551422336	-2.59934613092368
2	1772066073_B04	2_pyramidal_CA1	-8.3402063309524	-2.88917738488267
2	1772066073_B05	2_pyramidal_CA1	-8.06743223917358	-2.43371103351001
2	1772066073_B08	2_pyramidal_CA1	-9.60927358563817	-3.16079079248737
2	1772066073_B09	2_pyramidal_CA1	-10.8920620910358	1.19757831645026
2	1772066073_B12	2_pyramidal_CA1	-8.22074496684193	-2.39384382461962
2	1772066073_C01	2_pyramidal_CA1	7.04518028760757	6.72960417637115
2	1772066073_C02	2_pyramidal_CA1	-10.6433981473999	-1.54564331368828
2	1772066073_C03	2_pyramidal_CA1	-7.77969307452523	-3.07888787797692
2	1772066073_C04	2_pyramidal_CA1	-7.906467196789	-3.21199910632021
2	1772066073_C07	2_pyramidal_CA1	-8.36324814519128	-2.1953419249307
2	1772066073_C09	2_pyramidal_CA1	-7.87540363132422	-3.15172414091339
2	1772066073_C10	2_pyramidal_CA1	-7.99346382098453	-3.36639361421026
2	1772066073_C11	2_pyramidal_CA1	-8.13060656701646	-3.27356837745734
2	1772066073_D02	2_pyramidal_CA1	-4.31420244691334	8.81788978354563
2	1772066073_D04	2_pyramidal_CA1	-9.876176287472	-3.07367493603321
2	1772066073_D07	2_pyramidal_CA1	-11.4287920134854	-1.61177923593924
2	1772066073_D09	2_pyramidal_CA1	5.24892256378241	7.29835446602785
2	1772066073_D10	2_pyramidal_CA1	-10.9269008500438	-1.23105530726561
2	1772066073_D11	2_pyramidal_CA1	-7.78528173248891	-2.97225019440034
2	1772066073_E01	2_pyramidal_CA1	-10.4520765014898	-2.71859065337341
2	1772066073_E02	2_pyramidal_CA1	-11.5151575203548	-0.121188341220328
2	1772066073_E04	2_pyramidal_CA1	-11.3862036993798	0.988657731676251
2	1772066073_E05	2_pyramidal_CA1	-9.99106575220052	1.79109235465108
2	1772066073_E08	2_pyramidal_CA1	-11.1792099525368	-0.481996409493533
2	1772066073_E09	2_pyramidal_CA1	-9.64997878882832	0.340172406352778
2	1772066073_E11	2_pyramidal_CA1	-10.8276070980402	1.75163927747859
2	1772066073_E12	2_pyramidal_CA1	-8.47562232827712	-2.62703874328107
2	1772066073_F01	2_pyramidal_CA1	-10.7945027485949	1.34243976418036
2	1772066073_F02	2_pyramidal_CA1	-11.2844287738139	-1.29234253249187
2	1772066073_F04	2_pyramidal_CA1	-9.72201737162518	-3.27035857701527
2	1772066073_F06	2_pyramidal_CA1	-9.85948770788756	-2.45594980827417
2	1772066073_F07	2_pyramidal_CA1	-11.183670868659	1.20834004634092
2	1772066073_F08	2_pyramidal_CA1	-11.1339879485128	0.973327419586428
2	1772066073_F09	2_pyramidal_CA1	-11.2922155007454	-0.553042439077088
2	1772066073_G02	2_pyramidal_CA1	-11.2215219511894	1.24860134075927
2	1772066073_G06	2_pyramidal_CA1	5.44469610874377	7.24513227385913
2	1772066073_G07	2_pyramidal_CA1	-11.6393937805317	-0.545055319655537
2	1772066073_G08	2_pyramidal_CA1	-10.4975203213095	1.50618090022047
2	1772066073_G12	2_pyramidal_CA1	-9.20824590507633	-3.36714027411142
2	1772066073_H01	2_pyramidal_CA1	-11.5198031508517	0.924021941100661
2	1772066073_H02	2_pyramidal_CA1	-11.1383073965886	1.12357259116482
2	1772066073_H11	2_pyramidal_CA1	-10.027051881483	0.834539668171673
2	1772066074_A01	2_pyramidal_CA1	-8.28388126735021	-3.07923466688845
2	1772066074_A09	2_pyramidal_CA1	-7.9321515449173	-3.33487197538639
2	1772066074_B01	2_pyramidal_CA1	-11.0269421437247	1.16191441584752
2	1772066074_B02	2_pyramidal_CA1	-10.4666912956599	-1.58444894588305
2	1772066074_B03	2_pyramidal_CA1	-9.48179715370782	-2.08175258053061
2	1772066074_B08	2_pyramidal_CA1	-9.67881533203356	-3.66703539609389
2	1772066074_C01	2_pyramidal_CA1	-11.5862353258717	0.829673730188937
2	1772066074_C08	2_pyramidal_CA1	-11.2257301349638	0.975755269527067
2	1772066074_D02	2_pyramidal_CA1	-8.7989517375594	-1.19272174650798
2	1772066074_D07	2_pyramidal_CA1	-10.1981511656261	-2.69904975978642
2	1772066074_E02	2_pyramidal_CA1	-10.2098946435747	-1.83863352620357
2	1772066074_E03	2_pyramidal_CA1	-11.8249736397316	-0.616354739434515
2	1772066074_E07	2_pyramidal_CA1	-10.1821303885271	-0.117334836251685
2	1772066074_F01	2_pyramidal_CA1	-6.61081933204192	-0.189866452088858
2	1772066074_F03	2_pyramidal_CA1	-11.4847128362435	1.17090916747174
2	1772066074_F07	2_pyramidal_CA1	-8.16637577371096	-3.3722128384608
2	1772066074_F08	2_pyramidal_CA1	-11.117043367681	-2.56733753421819
2	1772066074_G03	2_pyramidal_CA1	-9.76339397592003	-2.97542341500787
2	1772066076_A01	2_pyramidal_CA1	-8.4997469883492	-2.45151074852784
2	1772066076_A03	2_pyramidal_CA1	-4.84449933266032	1.56243881840834
2	1772066076_A04	2_pyramidal_CA1	-9.11481360229928	-3.50080948979733
2	1772066076_A05	2_pyramidal_CA1	-7.22115536344865	1.36884224311827
2	1772066076_A09	2_pyramidal_CA1	-9.02786099306968	-0.612957196805598
2	1772066076_A12	2_pyramidal_CA1	-10.8291115028141	-2.18348388058631
2	1772066076_B02	2_pyramidal_CA1	-11.8597723265601	-0.380952253991343
2	1772066076_B03	2_pyramidal_CA1	-9.34532977918222	-3.74308527077392
2	1772066076_B04	2_pyramidal_CA1	-8.04893461621498	-2.91341988167068
2	1772066076_B08	2_pyramidal_CA1	-9.78730227955466	-3.16644065343243
2	1772066076_B11	2_pyramidal_CA1	-10.8935394797592	-2.87590132343205
2	1772066076_C05	2_pyramidal_CA1	-9.3566538029249	-3.44338453825936
2	1772066076_C06	2_pyramidal_CA1	-6.88167018353054	1.78881431895786
2	1772066076_D01	2_pyramidal_CA1	-9.79108409553578	-3.57609626311674
2	1772066076_D02	2_pyramidal_CA1	-10.5606335009803	1.77482264606513
2	1772066076_D05	2_pyramidal_CA1	-7.6633482228051	2.00148805964027
2	1772066076_D06	2_pyramidal_CA1	-11.5652897651062	0.632038692681712
2	1772066076_D07	2_pyramidal_CA1	-7.79848077291939	2.14995276987142
2	1772066076_D09	2_pyramidal_CA1	6.58445748182892	0.51011703720086
2	1772066076_D10	2_pyramidal_CA1	-8.64877983565612	-3.65527015844192
2	1772066076_D11	2_pyramidal_CA1	-9.56447763946832	-3.79139128335466
2	1772066076_E01	2_pyramidal_CA1	-7.91382087259567	-3.09979014223994
2	1772066076_E02	2_pyramidal_CA1	-7.13891994457716	1.51996267043146
2	1772066076_E08	2_pyramidal_CA1	-11.6666590063386	-0.0304292733009115
2	1772066076_F07	2_pyramidal_CA1	-8.61282421947152	-0.349697679819384
2	1772066076_F09	2_pyramidal_CA1	-11.7194731905837	-1.58915357665042
2	1772066076_F10	2_pyramidal_CA1	-8.56941540055439	-3.55047866887836
2	1772066076_F12	2_pyramidal_CA1	-8.55301557113013	-0.316472038112264
2	1772066076_G08	2_pyramidal_CA1	-11.0068005341428	-2.62003493376498
2	1772066076_G10	2_pyramidal_CA1	-10.9418900632035	-2.31122277376024
2	1772066076_H02	2_pyramidal_CA1	-10.1058473859856	-0.440028151533213
2	1772066076_H07	2_pyramidal_CA1	-10.674657184942	-0.974419091813024
2	1772066077_A01	2_pyramidal_CA1	-10.2384816288124	0.507474023990228
2	1772066077_A04	2_pyramidal_CA1	-6.55873497302095	0.118126818499656
2	1772066077_A05	2_pyramidal_CA1	-7.81341758910753	1.97564618604976
2	1772066077_A10	2_pyramidal_CA1	-8.32305142973916	1.67836791522351
2	1772066077_A12	2_pyramidal_CA1	-10.6755250965637	0.942518824308403
2	1772066077_B01	2_pyramidal_CA1	-6.80862876727422	0.677291632443099
2	1772066077_B07	2_pyramidal_CA1	-10.2914812429592	1.17816548416017
2	1772066077_B09	2_pyramidal_CA1	-7.378264685621	1.57165456988097
2	1772066077_B11	2_pyramidal_CA1	-4.93435033264831	1.49155937483943
2	1772066077_B12	2_pyramidal_CA1	-7.36773856790839	1.72100011748855
2	1772066077_C01	2_pyramidal_CA1	-7.66156260680196	1.3683180574543
2	1772066077_C04	2_pyramidal_CA1	-7.04645277974281	1.38065978946136
2	1772066077_C06	2_pyramidal_CA1	-6.59283706599694	0.16458645588727
2	1772066077_C09	2_pyramidal_CA1	-6.22830831751601	1.78919024411975
2	1772066077_C10	2_pyramidal_CA1	-7.37231494688888	1.82251030140773
2	1772066077_C11	2_pyramidal_CA1	-7.44113370778804	1.61031097658583
2	1772066077_C12	2_pyramidal_CA1	-9.87748649527454	-1.10029805533867
2	1772066077_D04	2_pyramidal_CA1	-9.7011671429867	-2.23310257610426
2	1772066077_D05	2_pyramidal_CA1	-5.45031142083964	11.0879505026267
2	1772066077_D06	2_pyramidal_CA1	-7.09768122768067	1.32821391587224
2	1772066077_D07	2_pyramidal_CA1	-6.47286587247938	0.0981889020290154
2	1772066077_D08	2_pyramidal_CA1	-7.30089427710721	1.73850659794674
2	1772066077_D10	2_pyramidal_CA1	-5.73256066528467	1.86114197563983
2	1772066077_D12	2_pyramidal_CA1	-9.88482905963602	0.712931234119879
2	1772066077_E04	2_pyramidal_CA1	-7.35953817228434	1.83223551621013
2	1772066077_E05	2_pyramidal_CA1	-6.13144573995661	1.74738267400404
2	1772066077_E06	2_pyramidal_CA1	-7.6866020437956	1.54018871045919
2	1772066077_E09	2_pyramidal_CA1	-7.50727598004193	1.59008231003863
2	1772066077_E11	2_pyramidal_CA1	-6.53088346671424	1.8108517527279
2	1772066077_F04	2_pyramidal_CA1	-6.5750266923607	0.126304800996981
2	1772066077_F05	2_pyramidal_CA1	-7.68933600259468	1.65534800921029
2	1772066077_F06	2_pyramidal_CA1	-10.2867340774772	1.93815309286284
2	1772066077_G03	2_pyramidal_CA1	-6.38427544547433	-0.420115478483431
2	1772066077_G04	2_pyramidal_CA1	-7.63213286888382	1.82828624173574
2	1772066077_G05	2_pyramidal_CA1	-7.33842366118067	1.32936179878397
2	1772066077_G07	2_pyramidal_CA1	-10.8955583809622	-2.01440561663675
2	1772066077_G09	2_pyramidal_CA1	-7.66699378347106	1.69519011506047
2	1772066077_G11	2_pyramidal_CA1	-9.48111276386708	-2.7100441390085
2	1772066077_G12	2_pyramidal_CA1	-9.45539029902943	2.37063746732733
2	1772066077_H01	2_pyramidal_CA1	-7.689313650328	1.19436316641702
2	1772066077_H06	2_pyramidal_CA1	-6.48357738963603	-0.784486562177273
2	1772066077_H08	2_pyramidal_CA1	-5.39840392692637	1.93486970119559
2	1772066077_H11	2_pyramidal_CA1	0.0202107915922294	-5.44605154494583
2	1772066080_A01	2_pyramidal_CA1	-11.3237033570726	-1.99574886848014
2	1772066080_A02	2_pyramidal_CA1	-7.82494985638342	0.206218105445044
2	1772066080_A04	2_pyramidal_CA1	-6.58116235360264	-0.330105253601971
2	1772066080_A06	2_pyramidal_CA1	-11.4215950479953	-1.89988335691785
2	1772066080_A12	2_pyramidal_CA1	-5.65702759180858	1.36314138827103
2	1772066080_B01	2_pyramidal_CA1	-5.14309458891805	1.31770495472105
2	1772066080_B05	2_pyramidal_CA1	-8.18877930058932	-3.13988980601383
2	1772066080_B06	2_pyramidal_CA1	-7.43582998052507	0.591128957769372
2	1772066080_B10	2_pyramidal_CA1	-4.95343567298581	1.67973169718946
2	1772066080_B12	2_pyramidal_CA1	-10.5091838216829	-2.78026259206075
2	1772066080_C02	2_pyramidal_CA1	-9.71966941525171	-0.615604181488647
2	1772066080_C05	2_pyramidal_CA1	-10.5375715963417	-2.56706394667351
2	1772066080_C06	2_pyramidal_CA1	-8.63181954606429	-0.316115143561001
2	1772066080_D01	2_pyramidal_CA1	-10.6542172274109	-2.59858653559541
2	1772066080_D06	2_pyramidal_CA1	-10.4314066868618	2.00041821363971
2	1772066080_D10	2_pyramidal_CA1	-4.85970580148729	2.05595437730152
2	1772066080_D12	2_pyramidal_CA1	-7.63267724206614	1.91316279635958
2	1772066080_E04	2_pyramidal_CA1	-8.34924664860088	2.37153204308318
2	1772066080_E06	2_pyramidal_CA1	0.229183157691791	-5.38988300292306
2	1772066080_F06	2_pyramidal_CA1	-9.66557677576457	1.22675180685655
2	1772066080_F10	2_pyramidal_CA1	-11.7394156638891	-1.04029404974498
2	1772066080_F12	2_pyramidal_CA1	-9.81267903668213	1.62880172710335
2	1772066080_G02	2_pyramidal_CA1	-8.80284810247981	-3.67886265556455
2	1772066080_G03	2_pyramidal_CA1	-9.78715248119637	-3.3104862811522
